dataset,location,weighting,T,start_year,end_year,n_years,n_months,selector,base_sr,sr,delta_sr,gainQ,meanC,sd_monthly_C,mean_cancellation,p95_cancellation,positive_year_frac
gbr_market_vwcap,gbr,vw_cap,120,2007,2025,19,228,cons_stack,0.22464801258040884,0.7646282496993034,0.5399802371188946,0.07887007646980254,10.947368421052632,1.7652649787399564,1.7095712293452483,2.1685417054873937,0.6842105263157895
gbr_market_vwcap,gbr,vw_cap,120,2007,2025,19,228,stack3,0.22464801258040884,0.7462515021026961,0.5216034895222872,0.07377288700677695,11.330131706839687,1.898450243925435,1.7039291051783194,2.1482327070109903,0.6842105263157895
gbr_market_vwcap,gbr,vw_cap,240,2017,2025,9,108,current,0.667870181634447,1.053661975753352,0.3857917941189051,0.03459977590419884,19.11111111111111,2.525878521484347,1.7008277634708748,1.9951054432289275,0.6666666666666666
gbr_market_vwcap,gbr,vw_cap,240,2017,2025,9,108,gate2,0.667870181634447,1.109229824541546,0.44135964290709895,0.04843359025108563,18.22222222222222,3.3414232049035495,1.7058143155308116,1.9951054432289275,0.7777777777777778
gbr_market_vwcap,gbr,vw_cap,240,2017,2025,9,108,median3,0.667870181634447,1.1385324494194347,0.47066226778498765,0.044514483769134965,21.77777777777778,8.281646562244218,1.712642726271864,1.9951054432289275,0.7777777777777778
gbr_market_vwcap,gbr,vw_cap,240,2017,2025,9,108,cons_mean,0.667870181634447,1.1323366804235004,0.46446649878905344,0.049179741297231225,20.0,5.358197492985097,1.709228520901338,1.9951054432289275,0.7777777777777778
gbr_market_vwcap,gbr,vw_cap,240,2017,2025,9,108,cons_stack,0.667870181634447,1.1192381711656871,0.45136798953124013,0.04481664803846851,20.36571781349148,5.960963833342545,1.7086276468451649,1.9951054432289275,0.7777777777777778
gbr_market_vwcap,gbr,vw_cap,240,2017,2025,9,108,stack3,0.667870181634447,1.0902925420777492,0.42242236044330217,0.03680008480925306,21.473597576531045,5.5277671583949015,1.6848306494482281,1.8885260847859844,0.6666666666666666
jpn_market_vwcap,jpn,vw_cap,60,2005,2025,21,252,current,0.4140419523631967,0.5837547562372335,0.1697128038740368,0.0019279329866239985,9.571428571428571,2.5229735552745463,2.3033475278516007,3.9383289657658183,0.5714285714285714
jpn_market_vwcap,jpn,vw_cap,60,2005,2025,21,252,gate2,0.4140419523631967,0.5676955168242421,0.15365356446104544,0.0021911962436963104,8.80952380952381,2.2642704979478627,2.2905079167817157,3.9383289657658183,0.6190476190476191
jpn_market_vwcap,jpn,vw_cap,60,2005,2025,21,252,median3,0.4140419523631967,0.6277728182221097,0.21373086585891304,0.007089310782509963,9.619047619047619,2.1080651155948513,2.4516394671532242,4.1069175948821375,0.6666666666666666
jpn_market_vwcap,jpn,vw_cap,60,2005,2025,21,252,cons_mean,0.4140419523631967,0.6007080899576618,0.1866661375944651,0.005986244492809239,9.214285714285714,2.0544661014158447,2.37107369196747,4.024423896349219,0.6666666666666666
jpn_market_vwcap,jpn,vw_cap,60,2005,2025,21,252,cons_stack,0.4140419523631967,0.6081852553688538,0.19414330300565713,0.006575851630822612,9.353573195822616,1.9727146720801008,2.3978827685976416,4.024423896349219,0.6666666666666666
jpn_market_vwcap,jpn,vw_cap,60,2005,2025,21,252,stack3,0.4140419523631967,0.619941558349269,0.20589960598607232,0.009543258434426338,9.687670865411908,1.6172244660491508,2.398561472195365,3.967861700381482,0.6666666666666666
jpn_market_vwcap,jpn,vw_cap,120,2007,2025,19,228,current,0.31601084468699964,0.44985525759477046,0.13384441290777083,-0.014109890123258344,12.18421052631579,7.287447163316287,2.554482043072068,4.686933612928345,0.8421052631578947
jpn_market_vwcap,jpn,vw_cap,120,2007,2025,19,228,gate2,0.31601084468699964,0.5198999785900843,0.20388913390308466,0.02311705984607121,8.921052631578947,2.5719419182201393,2.3582110204222904,3.6167157302483135,0.8421052631578947
jpn_market_vwcap,jpn,vw_cap,120,2007,2025,19,228,median3,0.31601084468699964,0.5448254991094073,0.22881465442240762,0.027293464345985972,9.368421052631579,2.3494798670604173,2.369149708672638,3.6167157302483135,0.8421052631578947
jpn_market_vwcap,jpn,vw_cap,120,2007,2025,19,228,cons_mean,0.31601084468699964,0.5326966177608063,0.2166857730738067,0.02532410763217218,9.144736842105264,2.4104889044832127,2.3636803645474647,3.6167157302483135,0.8421052631578947
jpn_market_vwcap,jpn,vw_cap,120,2007,2025,19,228,cons_stack,0.31601084468699964,0.5421937448931643,0.22618290020616466,0.02684379325117182,9.271187755477495,2.275296543542401,2.3657417700847496,3.6167157302483135,0.8421052631578947
jpn_market_vwcap,jpn,vw_cap,120,2007,2025,19,228,stack3,0.31601084468699964,0.5682817092181597,0.25227086453116004,0.027741023150094718,10.556154460430841,2.7289006207896516,2.4162248892639213,3.8118682474635284,0.8947368421052632
jpn_market_vwcap,jpn,vw_cap,240,2017,2025,9,108,current,0.20791448631686738,0.6064259065053641,0.3985114201884967,0.011626665622621121,24.22222222222222,11.618011583159033,1.913794114023471,2.455549661461335,0.5555555555555556
jpn_market_vwcap,jpn,vw_cap,240,2017,2025,9,108,gate2,0.20791448631686738,0.6895654393847993,0.48165095306793193,0.0494989470615468,18.88888888888889,8.099074982757228,2.0763124658769567,2.455549661461335,0.6666666666666666
jpn_market_vwcap,jpn,vw_cap,240,2017,2025,9,108,median3,0.20791448631686738,0.6893331677571243,0.4814186814402569,0.043451691180060245,21.77777777777778,5.051757042968693,2.1048622139836515,2.660336931636141,0.6666666666666666
jpn_market_vwcap,jpn,vw_cap,240,2017,2025,9,108,cons_mean,0.20791448631686738,0.6934467914782353,0.4855323051613679,0.048031425462568535,20.333333333333332,6.175017499691425,2.090587339930304,2.533647272289193,0.6666666666666666
jpn_market_vwcap,jpn,vw_cap,240,2017,2025,9,108,cons_stack,0.20791448631686738,0.6900643053796477,0.4821498190627803,0.046808187014537345,20.6263192944896,5.85985124033561,2.0923674702500255,2.5510150372599703,0.6666666666666666
jpn_market_vwcap,jpn,vw_cap,240,2017,2025,9,108,stack3,0.20791448631686738,0.7457493982507275,0.5378349119338601,0.04930206260922722,24.960306860086963,4.2575313254855764,2.0638366306239146,2.6897545952055735,0.6666666666666666
can_market_vwcap,can,vw_cap,60,2005,2025,21,252,current,0.4091688532207744,0.21582202665424785,-0.19334682656652655,-0.046197183763173964,5.619047619047619,2.478134315763861,1.4467939915261367,2.3116566572198893,0.09523809523809523
