dataset,location,weighting,T,start_year,end_year,n_years,n_months,selector,base_sr,sr,delta_sr,gainQ,meanC,sd_monthly_C,mean_cancellation,p95_cancellation,positive_year_frac
jpn_vwcap,jpn,vw_cap,240,2017,2025,9,108,cons_mean,0.10692694139852882,0.6245184818402264,0.5175915404416975,0.051082876834755396,19.77777777777778,7.2102384801620785,1.955374838010837,2.3347714929229246,0.6666666666666666
jpn_vwcap,jpn,vw_cap,240,2017,2025,9,108,cons_stack,0.10692694139852882,0.6261738756749609,0.5192469342764321,0.05035245839077572,20.0221088847511,7.104314515819836,1.9570398889232772,2.3408759668551435,0.6666666666666666
jpn_vwcap,jpn,vw_cap,240,2017,2025,9,108,stack3,0.10692694139852882,0.6517463506851731,0.5448194092866443,0.04716171988114849,24.51413313292932,4.329817403326033,1.9560828635404792,2.585091178039508,0.6666666666666666
can_vwcap,can,vw_cap,60,2005,2025,21,252,current,0.3122666226415256,0.1379141233544938,-0.1743524992870318,-0.038284447890446015,4.333333333333333,2.0296605411621416,1.3581432009931398,2.178542026232721,0.19047619047619047
can_vwcap,can,vw_cap,60,2005,2025,21,252,gate2,0.3122666226415256,0.23474780098798653,-0.07751882165353907,-0.016133274236672972,3.5238095238095237,1.0426314067909448,1.2239653486751312,2.079194286834106,0.047619047619047616
can_vwcap,can,vw_cap,60,2005,2025,21,252,median3,0.3122666226415256,0.22812043299783435,-0.08414618964369125,-0.0177921702423008,3.642857142857143,1.038803216656949,1.2950964691712041,2.161919299963722,0.047619047619047616
can_vwcap,can,vw_cap,60,2005,2025,21,252,cons_mean,0.3122666226415256,0.23144839800194295,-0.08081822463958266,-0.01694478209045315,3.5833333333333335,1.0294469176093048,1.2595309089231677,2.079194286834106,0.047619047619047616
can_vwcap,can,vw_cap,60,2005,2025,21,252,cons_stack,0.3122666226415256,0.22804689005869427,-0.08421973258283133,-0.017775458690934155,3.63505189967423,1.0363880685805626,1.2931783649207271,2.161919299963722,0.047619047619047616
can_vwcap,can,vw_cap,60,2005,2025,21,252,stack3,0.3122666226415256,0.2155097425760698,-0.0967568800654558,-0.02139838132947061,3.717931613879722,1.1081106822915057,1.271492940902838,2.048101070488679,0.047619047619047616
can_vwcap,can,vw_cap,120,2005,2025,21,252,current,0.44494819014300996,0.32650458573597146,-0.1184436044070385,-0.023413759446761603,4.404761904761905,2.227780312860241,1.1898131450182496,1.7237589287380228,0.09523809523809523
