return_month,intangibles__mean12,investment__mean12,momentum__mean12,new__mean12,profitability__mean12,trading_frictions__mean12,value__mean12,intangibles__vol12,investment__vol12,momentum__vol12,new__vol12,profitability__vol12,trading_frictions__vol12,value__vol12
1979-02-28,0.0026601508635248623,0.0022223998586709446,0.003805610087125216,0.00456639250481946,0.00560932633642409,-0.002729877596124883,-7.730778192796955e-05,0.0027344792803437913,0.006586661640835751,0.01449073022900771,0.0080787922860046,0.011769226511128451,0.019596751134237422,0.013607590643609757
1979-03-31,0.0022337614794606772,0.001886948883816457,0.0029229616624812786,0.0034529636802735266,0.0042949048497923055,-0.0020371334047149447,-0.00024767487230004294,0.0034361181559754285,0.006401346328510146,0.0142992085163195,0.008184412427400572,0.012337096154535902,0.019818778586649613,0.013521405383853057
1979-04-30,0.0022084023191642284,0.0008479936719557284,0.0026823750825995265,0.0035007790134310053,0.004173233642687215,-0.004095885723490201,-0.0015302538033161181,0.003421162027459145,0.006374920953099762,0.01426427898545268,0.008176382750598597,0.012339234789467893,0.021695815440094905,0.01374234364219801
1979-05-31,0.0015265869456427784,0.0009206613263168912,0.0025053817425424152,0.003848293011230517,0.0026997956134679276,-0.002949299119287973,-0.0007258501794833921,0.0028107616850170697,0.006352072498302782,0.014219802194907791,0.008193797138750788,0.01014697167977779,0.021221059485798735,0.013261112833563985
1979-06-30,0.0011142791030925034,0.001116941147074034,0.0009431820319439893,0.002714498086490616,0.00037884518661240527,-0.0008768967564921851,0.000722479394185643,0.00286568218974371,0.006407536464009757,0.013705762344070256,0.007774940337526673,0.009889846284067656,0.021163768206583024,0.013064224053094318
1979-07-31,0.0006632779696360205,0.0014412957460829396,0.0001321172961273171,0.0012476359369083228,-0.0015878825261029562,-0.002234094722685872,0.0008780014871576577,0.0028565344891935264,0.006474160548372802,0.013436605321416563,0.008398510835660303,0.011759915888253761,0.02124572455965394,0.01300158712780518
1979-08-31,7.319784844983964e-05,0.0015077635599733252,-0.0022346531158570875,0.0006135132341462322,-0.002309584039265925,-0.0005202269506852358,0.002393823930704244,0.0027316228392048844,0.006505807642327337,0.011491870802898388,0.008034988945066856,0.011307266729950161,0.020594799862610678,0.01277132145413659
1979-09-30,0.00019798775593233526,0.0018842134887084182,-0.0028829699511676763,0.0004814019030954583,-0.001727446082450276,0.0002741644436725185,0.0022055230985212945,0.002713562992352389,0.005964287889023706,0.010667995145658088,0.007856821029350784,0.012143305914099137,0.02020076858557309,0.012956018144106206
1979-10-31,0.0004891861762335764,0.0018468393024887316,0.00020329599275742318,0.001800985321685605,0.00024414043455712065,-0.0010983890403348992,-8.454529566957775e-05,0.002689421078362761,0.005960509570725792,0.011256195341486924,0.007739348399640037,0.011993330251223252,0.019770369876465976,0.013046223900257113
1979-11-30,0.0006054588559223085,0.0007015748407678933,0.00283101898398366,0.003090735218941977,0.0016468328951342378,-0.004833736864012554,-0.0033404774807657,0.002775847489724587,0.004705629520693577,0.009499214572150761,0.006821458025336946,0.011916839620603813,0.011922412751466613,0.008796835907081106
1979-12-31,0.0006160654152712024,0.0005425807699299171,0.004790562968205924,0.002674000140124711,0.0007710607002786347,-0.005011899501612563,-0.005097543457214699,0.0027890402185578545,0.00506008533665697,0.011799569226830259,0.006382418486605609,0.011742226910738238,0.012173175353043922,0.012189309738994214
1980-01-31,0.0010062210442604621,0.0008433446958048769,0.005865453829111351,0.002616973657099883,0.0005649284287581914,-0.00603888653633972,-0.006005235395442179,0.0031974667678954156,0.005128325480234572,0.013067244658124005,0.006306246462808408,0.01152824537822369,0.012770550880641685,0.01294256721612359
1980-02-29,0.0015709663391275882,0.0008840653212054258,0.010968968005315305,0.0035856833510486542,0.0018907986178582535,-0.008246631931467628,-0.008893209223138548,0.0040767390130761584,0.00519267803111825,0.014811134744731511,0.0059499020793198545,0.011053746112586851,0.014036720794217954,0.012916631146854766
1980-03-31,0.0020593313386687777,0.000603227196780088,0.014437783853108406,0.004316764910913423,0.00331386665762802,-0.010570774636815522,-0.011803868410061176,0.0035679683249521536,0.005139192863960536,0.01696454678989587,0.005541430157276202,0.01080205193522078,0.01347890035669224,0.013401624427271
1980-04-30,0.0014191824153222971,0.0015912212851435775,0.009661011494763089,0.0038660364935888,0.0030015720892023335,-0.002717232496215628,-0.006420488209038701,0.003878862199253362,0.005162924905336855,0.02604041974343183,0.00590995065685864,0.010856359225918153,0.023269818543847135,0.023235834322323533
1980-05-31,0.0008262131350479894,0.00137568475530325,0.008497282639721283,0.002212775561399648,8.420333255206921e-05,-0.0016394305043486825,-0.006046294794767401,0.00454634298799473,0.0053106647615365765,0.02658317226176784,0.007716228502935897,0.013262445675435474,0.023463917248897893,0.023319530932553248
1980-06-30,0.0008347459642486912,0.0012748228562051548,0.007753963369221479,0.0025452890206233976,0.0013822894014533197,-0.0027041454954311044,-0.0056676595290211405,0.0045416738733960755,0.005270763510881225,0.02706752238602051,0.007659538717559013,0.01279356113104487,0.023176643161961257,0.02358682488634658
1980-07-31,0.0009721528451912169,0.0004688405717279411,0.009191165193133398,0.0035786762896588453,0.0030604990193630727,-0.002065573869706283,-0.007015496045550615,0.0044804312231070415,0.00547848547273157,0.027064642551381,0.006577417935904562,0.010603879066020495,0.023036266997856884,0.023885633420770314
1980-08-31,0.0014474691087246428,-0.0014237210609461999,0.00997582915533043,0.00479336214576558,0.006752019989792212,-0.0036590364980564716,-0.009987332721101678,0.004364593646026788,0.0074498027945885965,0.026722825208762794,0.007437056144437961,0.015942267861457568,0.023416155016662332,0.023938941056707963
1980-09-30,0.001710443015326442,-0.0013594800869049007,0.010344163984750116,0.004824318164405506,0.00678013141998228,-0.00457585688825421,-0.010921908356163584,0.004398772714104685,0.00742634308579649,0.026700384665484526,0.007459520474110764,0.015962093799194315,0.02367166352571992,0.024174111146162743
1980-10-31,0.0018257145292770616,-0.002335276816314412,0.010574695009336022,0.005488720981345066,0.007859594647414559,-0.0053291004129683165,-0.011959201697187316,0.004421840344168079,0.007681908419847884,0.026794564339375188,0.008133715800931316,0.01664136226221103,0.023757239630646795,0.024542626466986617
