model,budget,selected,validation_sharpe,validation_loss,test_sharpe,test_loss,mean_C,mean_lambda,mean_IS_Sharpe
drop_state_new,16.0,False,0.6517523758371719,0.8528632618627109,0.6871924081259032,0.9557100931872681,16.0,0.003934607745459996,3.061271978888348
drop_state_new,24.0,False,0.6643078777664448,0.8317769953046787,0.654490060450758,0.9474973675107632,24.0,0.001878190378529861,3.729836689749358
drop_state_new,32.0,False,0.6843187678654089,0.8184916110731427,0.6886554709062989,0.9422611826555547,32.0,0.0010463973538600588,4.425103332599139
drop_state_new,48.0,True,0.7036708015191387,0.7990256980736604,0.7426191201427604,0.9437966290518736,48.0,0.00040476269032931435,6.143108707408965
drop_state_new,64.0,False,0.6870242497682374,0.787201902398764,0.757408614130884,0.9645497738251237,64.0,0.00017756044288781906,8.527983625311691
drop_state_new,96.0,False,0.6118134859445329,0.8119409241576588,0.7203373517282212,1.064045491375348,96.0,3.138615360253403e-05,20.72282775579786
drop_state_new,118.0,False,0.5514521398368076,0.882208982638204,0.6699175645405879,1.2107865431893696,118.0,1.5790882330260757e-06,233.55094703607998
drop_state_profitability,0.5,False,0.6381806536960289,0.9905195952204433,0.460845412040375,0.997473929234652,0.5,0.30075836500747216,1.7034005732051063
drop_state_profitability,1.0,False,0.6401550847208338,0.9813219406768122,0.47932066505030996,0.99505822640454,1.0,0.14525872700712064,1.7480189262734342
drop_state_profitability,2.0,False,0.6385812602769673,0.96406799798818,0.5145068452389342,0.9905284845861795,2.0,0.06790757288656026,1.8376190075613739
drop_state_profitability,4.0,False,0.6250644049901395,0.9348623889838719,0.5796590660446841,0.9825978654156198,4.0,0.02991134899354257,2.014659908601
drop_state_profitability,8.0,False,0.6036484482066978,0.8944469296904385,0.6505638962845183,0.9707235693631342,8.0,0.011902856105870165,2.3689187818945574
drop_state_profitability,12.0,False,0.5953002634568263,0.8696949802531061,0.6872217461912605,0.9626459364017353,12.0,0.0064778257301698165,2.7358472014438417
drop_state_profitability,16.0,False,0.5965879549390305,0.8541821958227865,0.6945391933296385,0.9567163859496867,16.0,0.004042132772031303,3.0687181206114973
drop_state_profitability,24.0,False,0.6278358580425716,0.8376087165869829,0.676488541008209,0.9479727133750302,24.0,0.0019427178507563053,3.712593767760016
drop_state_profitability,32.0,False,0.6567037330047083,0.8296970846041373,0.6894108840522396,0.9420208296953442,32.0,0.001087769697742364,4.371284095608371
drop_state_profitability,48.0,True,0.6686998332184354,0.8219021088813688,0.7492411569942721,0.9411053178862607,48.0,0.0004235393170479762,6.050482579956327
drop_state_profitability,64.0,False,0.654343877981121,0.8203758781443633,0.759329903295118,0.9588303921415948,64.0,0.0001864444596180949,8.382676389927994
drop_state_profitability,96.0,False,0.6019717595020769,0.8563217790680716,0.7287931241020256,1.0561245435904727,96.0,3.301933332958911e-05,20.151630830474424
drop_state_profitability,118.0,False,0.5567603057766122,0.9333677403547705,0.6544815722146541,1.2046283916759812,118.0,1.6600538437812106e-06,224.42928945756344
drop_state_trading_frictions,0.5,False,0.6965322303232632,0.9903603660737249,0.48920030654437724,0.9975443890278684,0.5,0.30031961792098355,1.6846001741882448
drop_state_trading_frictions,1.0,False,0.6967679536751429,0.9810245995735168,0.5046811223822014,0.9951966600297179,1.0,0.14484389341108755,1.7291724171712417
drop_state_trading_frictions,2.0,False,0.6896946177329896,0.9635588593541756,0.5273503523181721,0.9907996355736808,2.0,0.06753707784372996,1.8188170294907366
drop_state_trading_frictions,4.0,False,0.6615998181869867,0.9341838385881901,0.5637581603395706,0.9831639569325247,4.0,0.02961542349607655,1.9931292302876873
drop_state_trading_frictions,8.0,False,0.6261595977449148,0.8939863365448436,0.6120916987602056,0.9721774417735656,8.0,0.011709777473781123,2.332648411805237
drop_state_trading_frictions,12.0,False,0.6175337165026784,0.8695170216556476,0.643900356807148,0.9653418538266644,12.0,0.006347414835526986,2.6783906359244556
drop_state_trading_frictions,16.0,False,0.6170531866483923,0.8540821732740383,0.6516911397024125,0.9608351808310439,16.0,0.0039512587420106144,3.0047532258354557
drop_state_trading_frictions,24.0,False,0.643639856677939,0.836992887256745,0.646647586814175,0.9551255829245014,24.0,0.0018949258425767048,3.65890665741642
drop_state_trading_frictions,32.0,False,0.6746214610322315,0.8278658210695837,0.6540885390825849,0.952343518125567,32.0,0.001060411796596423,4.351694666846923
drop_state_trading_frictions,48.0,True,0.707841990219371,0.8164339104727377,0.6997918024041957,0.9580930177873181,48.0,0.00041302498689038957,6.020315910074364
drop_state_trading_frictions,64.0,False,0.7072955965930224,0.8109572411681799,0.7028559719112776,0.9822138735746946,64.0,0.00018197767579226985,8.291945762504788
drop_state_trading_frictions,96.0,False,0.6612119952007753,0.8397636935996553,0.6737875287050057,1.0885664553624652,96.0,3.2279681829606386e-05,19.82065093861536
drop_state_trading_frictions,118.0,False,0.6152495143821224,0.9083544201797441,0.6032930528747077,1.2365781938189575,118.0,1.6237762928600362e-06,222.6854985205254
drop_state_value,0.5,False,0.6710923881660513,0.9902416748633674,0.44317525939375696,0.9976886138480372,0.5,0.30044444433771506,1.6795516382604507
drop_state_value,1.0,True,0.7036490303961785,0.9807726268639436,0.46162082442417113,0.9954846988759193,1.0,0.14496430077941244,1.7242881143796887
drop_state_value,2.0,False,0.6979714959790534,0.9630141425533888,0.4960441440732397,0.9913612964517892,2.0,0.06764890680435426,1.8184707700030438
drop_state_value,4.0,False,0.6737497819308166,0.9330246954839543,0.553485262768142,0.9841676785551728,4.0,0.029711450963466328,1.99968243064628
drop_state_value,8.0,False,0.6368708117374575,0.8916939162625047,0.615820845875179,0.9735704044810245,8.0,0.011780474846528218,2.343045545257744
drop_state_value,12.0,False,0.6285168822799693,0.866256501518081,0.6418323157583908,0.966654899310453,12.0,0.006400111825232256,2.688934781122748
drop_state_value,16.0,False,0.6344133969605161,0.8500290125619512,0.6453083741453204,0.9618507208840229,16.0,0.003991237664825439,3.020167524506679
drop_state_value,24.0,False,0.6735424737780574,0.832040012939166,0.6389658302482295,0.9553465837101062,24.0,0.0019191974987277692,3.6707403625977753
drop_state_value,32.0,False,0.693875953239247,0.8230196012243851,0.662948129106446,0.951586003839636,32.0,0.0010760474422715468,4.3409641920396655
drop_state_value,48.0,False,0.684676148413649,0.8142074803707685,0.7270220116569222,0.9540728528979625,48.0,0.00042027781337039273,6.0410302548789865
drop_state_value,64.0,False,0.6621817341905384,0.8128294555584687,0.7482652338083754,0.9725211415753884,64.0,0.00018557393486133553,8.414833935121589
drop_state_value,96.0,False,0.6041825138485307,0.848396241858254,0.7440169938931722,1.0625582405393097,96.0,3.304870401027947e-05,20.3531201374324
drop_state_value,118.0,False,0.5646750208172082,0.9182384608792418,0.6810857840579254,1.202766365193115,118.0,1.667086064432058e-06,226.77987245697327
drop_state_all_mean_predictors,0.5,False,0.9221060282265874,0.9874162065608042,0.5125099900310537,0.997222884403741,0.5,0.2961816375702216,1.5605028918985098
drop_state_all_mean_predictors,1.0,False,0.9318881374549266,0.9753862748083539,0.5427672037084574,0.9944456305969165,1.0,0.14094346730689766,1.6184995694268633
drop_state_all_mean_predictors,2.0,True,0.9423219478231948,0.9533119981916953,0.5991183413266723,0.988916634719288,2.0,0.0640795358594391,1.7260635314056318
drop_state_all_mean_predictors,4.0,False,0.938911146009842,0.9177452937814672,0.6687067961385619,0.9784846337277592,4.0,0.026895864783232745,1.9187197461913472
drop_state_all_mean_predictors,8.0,False,0.866505554329935,0.873213041265691,0.7181031256477192,0.9625761376522274,8.0,0.009962844245637766,2.2515311102485027
drop_state_all_mean_predictors,12.0,False,0.8492554064385551,0.8494640917818792,0.7528053504353596,0.9527554536216912,12.0,0.005161862809131679,2.560617568334052
drop_state_all_mean_predictors,16.0,False,0.882068771785449,0.8362433248485281,0.7659552795504444,0.9468126745463037,16.0,0.0031114306274380686,2.8670482750994934
drop_state_all_mean_predictors,24.0,False,0.90741485800192,0.8233314146044568,0.7919145361034139,0.9418393602806989,24.0,0.0014320446808221135,3.5453555563475785
drop_state_all_mean_predictors,32.0,False,0.9149138764838143,0.8171388651767751,0.8297774791698554,0.9437407329993295,32.0,0.0007815446499081146,4.243104943965443
drop_state_all_mean_predictors,48.0,False,0.9091799469656058,0.8109984063258897,0.845329093401057,0.9672296280607097,48.0,0.00029471644943538126,5.953690882748143
drop_state_all_mean_predictors,64.0,False,0.8781579940579206,0.8143163785971019,0.8166073267102706,1.017869340410088,64.0,0.00012672622106246948,8.309811645886708
drop_state_all_mean_predictors,96.0,False,0.7816241785525094,0.8771641168241007,0.724489751164892,1.2029340336052046,96.0,2.1537014288340602e-05,20.07469400598193
drop_state_all_mean_predictors,118.0,False,0.7037440471859054,0.9943321376957013,0.6291031210372888,1.4164614672761278,118.0,1.0555636982215638e-06,233.8147625013789
drop_state_all_vol_predictors,0.5,False,0.4806651671269908,0.990310444508114,0.38685804114847083,0.9978987127295917,0.5,0.2956405365165076,1.5313088507233705
drop_state_all_vol_predictors,1.0,False,0.49717099834162304,0.9803655461776991,0.4118954617123946,0.9958418100708923,1.0,0.14051804420899872,1.5947165910646688
drop_state_all_vol_predictors,2.0,False,0.5228505950868508,0.9604771326061301,0.45931990988922516,0.9918148531532675,2.0,0.06383482281280996,1.7110038534844607
drop_state_all_vol_predictors,4.0,False,0.5657336249796745,0.9243156518254011,0.5353893325025745,0.9841289946624243,4.0,0.026866243589898534,1.9092375848547276
drop_state_all_vol_predictors,8.0,False,0.6217734459943786,0.87236389571019,0.6224088992825164,0.9711148439242547,8.0,0.010084405838352396,2.318782649261669
drop_state_all_vol_predictors,12.0,False,0.6536634003145289,0.8405830696311696,0.6575643721855329,0.9614388283868891,12.0,0.005307771923269963,2.718876174291877
drop_state_all_vol_predictors,16.0,False,0.6499395417507942,0.8196821964623403,0.669394908454492,0.9542555639672322,16.0,0.003245894803448468,3.0839050400157415
drop_state_all_vol_predictors,24.0,False,0.6517610291963388,0.7914244104693514,0.7011826329366848,0.9451429440993688,24.0,0.0015262399557280691,3.7865488453625633
drop_state_all_vol_predictors,32.0,False,0.6813492491527012,0.7694847000573124,0.7391558799613502,0.9425476586469712,32.0,0.0008443362796229663,4.4434606986127445
drop_state_all_vol_predictors,48.0,False,0.7105176644907498,0.7350546840560975,0.7815691404559586,0.9598352878287167,48.0,0.0003236554914766563,5.984852436188309
drop_state_all_vol_predictors,64.0,True,0.7105785250544214,0.7197635653636998,0.7950267974301215,1.0068838353668632,64.0,0.00014071255282208315,8.123724832523479
drop_state_all_vol_predictors,96.0,False,0.6413331501190778,0.77016955749024,0.7983061145398838,1.1835314585118066,96.0,2.4341014127664838e-05,19.372534650984605
drop_state_all_vol_predictors,118.0,False,0.5814850616911099,0.8767667877307191,0.7214637574816601,1.4377366991581375,118.0,1.2043566762382916e-06,218.20973336321802
compact_top8,0.5,False,1.5280934686089922,0.9754717757898884,0.3794458547310822,0.9980414735523524,0.5,0.01752488385177607,1.6229877713852314
compact_top8,1.0,False,1.5447561926900133,0.9534346072895272,0.4037983145865142,0.9960505908805778,1.0,0.008427981891164367,1.6684022841539958
compact_top8,2.0,False,1.569425335172562,0.9163437690886608,0.44353093381276787,0.9920832370621996,2.0,0.00391296039450021,1.7415828839013494
compact_top8,4.0,True,1.583242721325889,0.8648919206373392,0.49516218536793516,0.9848236638739528,4.0,0.0017073590038662386,1.8897635266831692
compact_top8,8.0,False,1.5326567354465614,0.8143277843639168,0.5449917685246904,0.9750589157443115,8.0,0.0006713063435361897,2.1741275920126846
compact_top8,12.0,False,1.5234475183772724,0.7934107508201874,0.5525478705299657,0.971828457499097,12.0,0.00036133452090670676,2.462753162024495
compact_top8,16.0,False,1.5246954418809204,0.7840742598095026,0.5430477297304711,0.9740237172136883,16.0,0.00022255697284570536,2.7392168956889478
compact_top8,24.0,False,1.5143489165041213,0.7802807096472044,0.5022145378661149,0.990342057122848,24.0,0.00010346442939342323,3.2549502494706903
compact_top8,32.0,False,1.4935005597710798,0.7875368553834143,0.4539055486095208,1.0174492708709963,32.0,5.5599755436980455e-05,3.7770064939763044
compact_top8,48.0,False,1.4303636121766794,0.8269929885840983,0.358590553132629,1.0923847309823171,48.0,1.961015879977666e-05,4.979517585514664
compact_top8,64.0,False,1.355867310213154,0.8956291427085223,0.32814579121217685,1.19511608861985,64.0,7.66824173130719e-06,6.562882349104138
compact_top8,96.0,False,1.2069279057255058,1.1369840190499327,0.2969890046176598,1.5867944728154426,96.0,9.798469275833552e-07,13.994883041129068
compact_top8,118.0,False,1.0797641604908073,1.525274712619879,0.12901154195887796,2.25317422505583,118.0,3.248717954165843e-08,125.5127639952048
compact_top16,0.5,False,1.2995367481336002,0.9807487943025822,0.5222462750784524,0.9981012850359547,0.5,0.04163680145009345,1.5805392934707585
compact_top16,1.0,False,1.3077269526766286,0.9632644052560008,0.5375571341164429,0.9961564109388745,1.0,0.020082771243978177,1.646458459229241
compact_top16,2.0,False,1.320299614835888,0.9328268503764292,0.5637316040113742,0.9921766257412439,2.0,0.009373734418777768,1.776919896044944
compact_top16,4.0,False,1.3371982592738476,0.8862756991172648,0.6060352177246809,0.9842346203247129,4.0,0.004127233638245608,2.000030954269848
compact_top16,8.0,False,1.362127542369282,0.830371530175654,0.6605397184401985,0.970425037894832,8.0,0.0016475658775478717,2.378745885317765
compact_top16,12.0,False,1.3864248640033376,0.8014082323233112,0.6897839876900442,0.9608353453471817,12.0,0.0008992985478494184,2.6877227305737947
compact_top16,16.0,False,1.4059947499155379,0.7854771884391637,0.7062500708287229,0.9555967224007827,16.0,0.0005616732151417007,2.96079377115261
compact_top16,24.0,True,1.418959047249093,0.7701886834293449,0.7122625470270338,0.9563483058585317,24.0,0.0002687005061564749,3.499271334098423
compact_top16,32.0,False,1.4044490683556596,0.7636417602339047,0.6978574976682823,0.9689363384754833,32.0,0.00014873090417679915,4.042086612797547
compact_top16,48.0,False,1.3513555961506694,0.7632077022428372,0.6452100550447704,1.0200910843324378,48.0,5.5798182802504366e-05,5.304897184251862
compact_top16,64.0,False,1.2978519003151816,0.7804303253395868,0.6023347376102943,1.0983691962464919,64.0,2.331243509612101e-05,7.016710938058985
compact_top16,96.0,False,1.2046979836517957,0.8667189358058472,0.5470648517141717,1.334668732387457,96.0,3.5216360218243147e-06,15.545972048089869
compact_top16,118.0,False,1.1322055385883183,0.9525344121865459,0.4665600539205412,1.6763772468616724,118.0,1.4463571819881455e-07,139.37291973835653
compact_top32,0.5,False,1.1906453399820391,0.981383455924458,0.5516738470585519,0.9976425434414045,0.5,0.0798539240021844,1.499907730888882
compact_top32,1.0,False,1.1990576102864332,0.9644255197032983,0.5708950779429706,0.9954448220827343,1.0,0.03842069184792679,1.5534375279897992
compact_top32,2.0,False,1.2128928434447446,0.9347026287191543,0.5992406891801372,0.9914158282446744,2.0,0.01785782310205535,1.6615976976378937
compact_top32,4.0,False,1.234461890213546,0.8884390131098298,0.6319592376248451,0.9844808235467322,4.0,0.007815525616930101,1.8932567477868585
compact_top32,8.0,False,1.2757227120639703,0.8305185592566834,0.6362009109247175,0.9741123969837783,8.0,0.003100505314055372,2.3030049147405585
compact_top32,12.0,False,1.3083521052161027,0.7985803433320396,0.6312382611974896,0.9674301418788221,12.0,0.0016890761477724784,2.6730517015723336
compact_top32,16.0,False,1.3326655422183138,0.7799095379584661,0.6269560581624406,0.9636934097085588,16.0,0.0010556226878864837,2.985984144565954
compact_top32,24.0,False,1.3718422233532797,0.76035880980141,0.6345876364188329,0.9632564206288666,24.0,0.0005081175681192746,3.578784600652539
compact_top32,32.0,True,1.390987774077875,0.7503160173821447,0.6367613974364392,0.9700507613609777,32.0,0.00028406308923254755,4.186434752694009
compact_top32,48.0,False,1.3906579277494815,0.7419760539983211,0.6474211571374715,0.9975304962988746,48.0,0.00010924137633849072,5.683307253519814
compact_top32,64.0,False,1.3585856883610932,0.7508378057164556,0.6664425984360357,1.034631012095227,64.0,4.689515343146337e-05,7.740106941016697
compact_top32,96.0,False,1.2287623744562095,0.838089487104831,0.7512040048654312,1.1399901766585012,96.0,7.546408918451327e-06,17.394845819705637
compact_top32,118.0,False,1.0827428579098628,0.9614772806873833,0.7584264427792483,1.3433750783027156,118.0,3.380854624251649e-07,169.56972317489897
compact_top64,0.5,False,1.124123934894866,0.9836332272565668,0.6206231963659999,0.997018653373111,0.5,0.1151607218065538,1.6856720493542638
compact_top64,1.0,False,1.1245341335499155,0.9685851489224505,0.6368226179607837,0.994230299777067,1.0,0.055614995597531774,1.7312453263199905
compact_top64,2.0,False,1.1230882637926367,0.9419601472740643,0.6638851438061341,0.9891212818301398,2.0,0.026022718584836714,1.8336879658991891
compact_top64,4.0,False,1.120283993925114,0.9000377436160371,0.6978926433596597,0.9803955288306648,4.0,0.011513081686995467,2.021409972305743
compact_top64,8.0,False,1.1270190084747973,0.8467632758705317,0.721975786001793,0.9675275551493998,8.0,0.004639342100853263,2.389396834248297
compact_top64,12.0,False,1.139425353511352,0.8166189876910264,0.7190027914300375,0.9590565942182862,12.0,0.0025564784459158486,2.7399968500393
compact_top64,16.0,False,1.1574642295983522,0.7982194667912735,0.7280733913610982,0.9535587076854274,16.0,0.001612456359915883,3.0703358413735478
compact_top64,24.0,False,1.1877129644334887,0.7771289254533637,0.7401520809410286,0.94844579799557,24.0,0.0007875949606267599,3.6759389455515024
compact_top64,32.0,True,1.2036932122324684,0.764621997058288,0.7397415177903509,0.9489401006348863,32.0,0.00044572025139709984,4.313808866495964
compact_top64,48.0,False,1.1955674577226532,0.7501301665110119,0.7492649400115892,0.9629918546262111,48.0,0.00017538506861350324,5.888665709482201
compact_top64,64.0,False,1.1563616851949827,0.748682697876747,0.7381168471594057,0.991147894020072,64.0,7.723472174399915e-05,8.069583147278458
compact_top64,96.0,False,1.0219036388501874,0.7999089294324492,0.7148019270996848,1.083189381195091,96.0,1.3333499035716206e-05,18.314058282377957
compact_top64,118.0,False,0.936519310555802,0.8835833745152895,0.6538868701382133,1.2171659664039365,118.0,6.411333076651373e-07,177.760489287086
standalone_top16,0.5,False,1.6688587510718926,0.9642412746938227,0.6469711707773529,0.9976107953518056,0.5,0.01230232324023172,2.053033407981114
standalone_top16,1.0,False,1.6825408069930499,0.9344916076551681,0.6612437712057749,0.9952268556429585,1.0,0.005990007978187751,2.0824941733785858
standalone_top16,2.0,False,1.7024956651796597,0.8882601889016755,0.6865545079306451,0.990485400776236,2.0,0.0028435115458246463,2.1411805570585214
standalone_top16,4.0,True,1.7226233960819233,0.8289976052399339,0.7270504072770627,0.9813186505262261,4.0,0.0012871298635737656,2.2618088380079975
standalone_top16,8.0,False,1.7175027862454413,0.77276883906559,0.7749341196025382,0.9658092415067727,8.0,0.0005351170474796015,2.5031568366154757
standalone_top16,12.0,False,1.6863699587783496,0.7506673334612218,0.801650158497182,0.9551860208447517,12.0,0.0003010954308322911,2.76418169347491
standalone_top16,16.0,False,1.6457802814448987,0.7430038874322811,0.8171800503760671,0.9490726542145139,16.0,0.00019272854578461068,3.028415965203532
standalone_top16,24.0,False,1.5712916668269548,0.7474787296023038,0.8326595787751437,0.9469948467137388,24.0,9.57483481429366e-05,3.562614454741847
standalone_top16,32.0,False,1.5116019474569093,0.7648096593219199,0.8374175707739984,0.954664173884952,32.0,5.4517730779771806e-05,4.0828709496973605
standalone_top16,48.0,False,1.3814689098209998,0.8159006283229184,0.8189334667783226,0.9927885366106628,48.0,2.136649189911201e-05,5.334501768228311
standalone_top16,64.0,False,1.2630706529848723,0.8796644446937693,0.7866455117027866,1.059540271763093,64.0,9.272528370973893e-06,6.986492803796959
standalone_top16,96.0,False,1.0997671413976766,1.0679501406032565,0.7002164798454917,1.294653299524941,96.0,1.5202547949920674e-06,16.269134166496187
standalone_top16,118.0,False,0.9881804250647499,1.3174436523613466,0.6526170221246785,1.5930721046914913,118.0,6.944914979296984e-08,176.00161023970696
published_by2004,0.5,False,0.7167124658499299,0.9901539334689478,0.48097081572815503,0.9980351848972338,0.5,0.12305471994021894,1.5643652837704431
published_by2004,1.0,False,0.7253523430181711,0.9811743074157727,0.4974312950849941,0.9961690416326144,1.0,0.059490408922052554,1.6301495517919546
published_by2004,2.0,False,0.7357268776182837,0.9653236076046774,0.5269777675227018,0.9927008089322594,2.0,0.027875529443272425,1.75520158709817
published_by2004,4.0,False,0.7489019133561329,0.9397562043213761,0.5705806548829263,0.9867086848618626,4.0,0.01234587847430219,1.9379844608798742
published_by2004,8.0,False,0.7592502901904711,0.9033610290137192,0.6247452095889957,0.9779077658472657,8.0,0.004972943793398424,2.273395261838397
published_by2004,12.0,False,0.7606132146798551,0.8786166079238311,0.6340193530310553,0.9723113702472098,12.0,0.002738383273483499,2.641341685183278
published_by2004,16.0,False,0.7591528062990136,0.8613944316320566,0.6203682985866161,0.9689712907266261,16.0,0.0017265973776879695,2.9747376034979536
published_by2004,24.0,False,0.7676172648072808,0.8411585139423554,0.5826006093020258,0.9670198946828735,24.0,0.0008431580148127359,3.6249844849830186
published_by2004,32.0,True,0.7681262399216475,0.8320057208942279,0.568274393910577,0.969947805067359,32.0,0.0004769696825950078,4.313294695859968
published_by2004,48.0,False,0.7501205038075202,0.8295848658102398,0.5821751483249233,0.9888252317814873,48.0,0.00018741808326591162,5.875139454138951
published_by2004,64.0,False,0.7162667999062027,0.8398363501202074,0.5973040892771234,1.0247173559473317,64.0,8.244575132386387e-05,8.03084107831584
published_by2004,96.0,False,0.6181447223639608,0.9001520536256358,0.5660570974487477,1.1529474077620339,96.0,1.4257552674922182e-05,18.615281837780767
published_by2004,118.0,False,0.5396760595112785,0.9801888028210595,0.5085574766287393,1.31918681738624,118.0,6.913887330136202e-07,198.48416551991593
finance_prior,0.5,False,1.0171949527420634,0.9875871049782593,0.2734645764841157,0.9984069954970162,0.5,0.032962033853927535,1.4204556123526864
finance_prior,1.0,False,1.040678017731967,0.9757566316688149,0.29444542056718387,0.9968451554581318,1.0,0.01577548902492903,1.4687487378817718
finance_prior,2.0,False,1.05256165611475,0.9541408931151222,0.3325895874810939,0.9937916129194482,2.0,0.007250448250318469,1.5599353781424492
finance_prior,4.0,True,1.0539868708779738,0.9195585352974499,0.39323144091369017,0.9881824680465038,4.0,0.0030984239829571487,1.740881114807531
finance_prior,8.0,False,1.0412375375201075,0.8778676261161604,0.467162047522572,0.9804194284808802,8.0,0.0011705498423594705,2.062746560599594
finance_prior,12.0,False,1.030267951560143,0.8582727214823517,0.5138028835783607,0.9772668754120429,12.0,0.0006083100192937469,2.3416442500489616
finance_prior,16.0,False,1.0195216425287386,0.8499354252315164,0.5458563227769792,0.977396382467582,16.0,0.00036389275753430063,2.6054941920171313
finance_prior,24.0,False,0.9860476660894724,0.8474160051951382,0.5744693401291896,0.9841804765620812,24.0,0.00016214101820334254,3.1765551567539965
finance_prior,32.0,False,0.9548757346539763,0.8516243445537603,0.5971992707116285,0.9981303603472852,32.0,8.472134985541834e-05,3.8070966429189594
finance_prior,48.0,False,0.8986565045746412,0.8681819814356226,0.6454605590707109,1.0496496072770058,48.0,2.8811963822778643e-05,5.046294135312937
finance_prior,64.0,False,0.8313748882916813,0.9081631203757818,0.6619766908943729,1.1423317349315274,64.0,1.099848325675664e-05,6.569946082796976
finance_prior,96.0,False,0.664255590574446,1.176540535441266,0.5862150313352179,1.5184297842325751,96.0,1.4216059353353455e-06,14.702078338790109
finance_prior,118.0,False,0.565788099135311,1.6863814297505961,0.5208487302943026,2.0681758625041042,118.0,5.412522082903126e-08,144.74231827434596
drop_feature_ret_12_7,0.5,False,0.6139144528646294,0.9912163846097655,0.4731249389098465,0.9975036247434491,0.5,0.29850130787219764,1.713105040107184
drop_feature_ret_12_7,1.0,False,0.616355340118171,0.982753683633652,0.49145120961561845,0.9951277728765451,1.0,0.14431160057961093,1.7594190627042265
drop_feature_ret_12_7,2.0,False,0.616350141357809,0.966971754436251,0.5251146137351067,0.9907055813787343,2.0,0.06759037749198053,1.8479577279822945
drop_feature_ret_12_7,4.0,False,0.6068746976592247,0.9403449153849375,0.5798370302100301,0.9830667998491398,4.0,0.029868454867282346,2.015975248563847
drop_feature_ret_12_7,8.0,False,0.5932923670752761,0.9032958295174189,0.6427790586325436,0.9718615232021569,8.0,0.011945333026557488,2.3633395083099136
drop_feature_ret_12_7,12.0,False,0.5853732474793429,0.8802200764232708,0.6759940596220021,0.9644079814321204,12.0,0.006524610725549918,2.729792424684911
drop_feature_ret_12_7,16.0,False,0.5819277301911665,0.8654326748787103,0.6840939929479637,0.9590243065985985,16.0,0.004082464954863573,3.060374027989306
drop_feature_ret_12_7,24.0,False,0.6052377201949496,0.8491068057175414,0.6616271436795751,0.9510759977872216,24.0,0.001969653226633772,3.7169456586223206
drop_feature_ret_12_7,32.0,False,0.631960963231696,0.8410061175741438,0.6536414063741667,0.9453657249734702,32.0,0.001105892751938858,4.36333570629136
drop_feature_ret_12_7,48.0,True,0.6458267592218606,0.8327928654420039,0.7067294826543138,0.9426594385840404,48.0,0.00043253744895079975,6.013791327972358
drop_feature_ret_12_7,64.0,False,0.6328414151031919,0.8303819596032546,0.7219369504411949,0.9552925102023565,64.0,0.00019121073921262824,8.444195892614498
drop_feature_ret_12_7,96.0,False,0.5770459579970003,0.8603222702998986,0.7082101845267006,1.0341018209536073,96.0,3.4138319441499664e-05,20.4401706804453
drop_feature_ret_12_7,118.0,False,0.5286074129699582,0.926290333430906,0.6447863206446106,1.1608476909425345,118.0,1.7254483373112953e-06,227.0989784136254
drop_feature_resff3_12_1,0.5,False,0.6086700945396517,0.9911324198694718,0.4768206731409378,0.9975029481610737,0.5,0.29979626319336844,1.715022469190974
drop_feature_resff3_12_1,1.0,False,0.6109173287864978,0.9825720268181805,0.49527260245899607,0.9951297271952536,1.0,0.1449452760704785,1.7642996350851123
drop_feature_resff3_12_1,2.0,False,0.610309147330754,0.9665747441816018,0.5286189358525188,0.9907200350930375,2.0,0.0678934888154534,1.8555710716081475
drop_feature_resff3_12_1,4.0,False,0.6005590854608732,0.9395126447336373,0.5821157284363497,0.983121490893409,4.0,0.030006930020027616,2.019270386586501
drop_feature_resff3_12_1,8.0,False,0.5880633614538389,0.9017464371482969,0.6458166298956362,0.9720074381774179,8.0,0.012003481155004407,2.3607413658568017
drop_feature_resff3_12_1,12.0,False,0.581914154270026,0.8781613629629405,0.6797115364738704,0.9646356286220549,12.0,0.00655759428353346,2.7279309072287155
drop_feature_resff3_12_1,16.0,False,0.580319008538452,0.8630159052642247,0.6887675506694451,0.9593281013250624,16.0,0.004103735344057551,3.0532865881242026
drop_feature_resff3_12_1,24.0,False,0.6088299369407016,0.8463006950996798,0.6656001585714891,0.9515679236915053,24.0,0.0019803599126812666,3.7132925641955694
drop_feature_resff3_12_1,32.0,False,0.6372103544116559,0.838131458262694,0.6553997661281582,0.9461801962234185,32.0,0.0011120796875048928,4.362272804513585
drop_feature_resff3_12_1,48.0,True,0.6533739357212819,0.8303399586023325,0.7048118506537417,0.9447175976640895,48.0,0.0004350867826088005,6.021695979122555
drop_feature_resff3_12_1,64.0,False,0.6428125667084094,0.8286638405506844,0.7184136582115012,0.959183409087002,64.0,0.0001924054220340298,8.440037221721894
drop_feature_resff3_12_1,96.0,False,0.588197857762617,0.8602564829937482,0.7024618256212509,1.0413724198729284,96.0,3.4380298598547356e-05,20.405094022566885
drop_feature_resff3_12_1,118.0,False,0.5409155200007124,0.9280590711356654,0.6367348554278927,1.1704090537434737,118.0,1.7388330531438403e-06,226.7403073606817
drop_feature_ival_me,0.5,False,0.62558432193099,0.99088722806454,0.4767812173263211,0.9975020440053225,0.5,0.29947216305801266,1.7240845519065267
drop_feature_ival_me,1.0,False,0.6283745927691821,0.9820841589553527,0.4944806618931678,0.9951263760668113,1.0,0.1448097779223233,1.7689441201557343
