dataset,location,weighting,T,year,C_old,C_recent,C_all,C_gate2,C_median,C_minimax,stack2_w_gate,stack3_n_arms,selector_disagreement
gbr_market_vwcap,gbr,vw_cap,120,2019,16.0,8.0,8.0,8.0,8.0,8.0,1.0,2,1.0
gbr_market_vwcap,gbr,vw_cap,120,2020,16.0,8.0,8.0,8.0,8.0,8.0,1.0,2,1.0
gbr_market_vwcap,gbr,vw_cap,120,2021,16.0,4.0,8.0,8.0,8.0,4.0,1.0,3,2.0
gbr_market_vwcap,gbr,vw_cap,120,2022,8.0,4.0,8.0,8.0,8.0,4.0,1.0,2,1.0
gbr_market_vwcap,gbr,vw_cap,120,2023,8.0,8.0,8.0,8.0,8.0,8.0,1.0,1,0.0
gbr_market_vwcap,gbr,vw_cap,120,2024,8.0,4.0,8.0,8.0,8.0,4.0,1.0,2,1.0
gbr_market_vwcap,gbr,vw_cap,120,2025,8.0,8.0,8.0,8.0,8.0,8.0,1.0,1,0.0
gbr_market_vwcap,gbr,vw_cap,240,2017,8.0,16.0,8.0,8.0,8.0,8.0,1.0,2,1.0
gbr_market_vwcap,gbr,vw_cap,240,2018,16.0,16.0,16.0,16.0,16.0,16.0,1.0,1,0.0
gbr_market_vwcap,gbr,vw_cap,240,2019,16.0,16.0,16.0,16.0,16.0,16.0,1.0,1,0.0
gbr_market_vwcap,gbr,vw_cap,240,2020,16.0,16.0,16.0,16.0,16.0,16.0,1.0,1,0.0
gbr_market_vwcap,gbr,vw_cap,240,2021,16.0,0.0,16.0,16.0,16.0,0.0,1.0,2,6.0
gbr_market_vwcap,gbr,vw_cap,240,2022,16.0,32.0,32.0,16.0,32.0,32.0,0.485089854164777,2,1.0
gbr_market_vwcap,gbr,vw_cap,240,2023,16.0,32.0,32.0,16.0,32.0,32.0,0.3091938757462738,2,1.0
gbr_market_vwcap,gbr,vw_cap,240,2024,16.0,32.0,16.0,16.0,16.0,32.0,1.0,2,1.0
gbr_market_vwcap,gbr,vw_cap,240,2025,16.0,8.0,8.0,8.0,8.0,8.0,1.0,2,1.0
jpn_market_vwcap,jpn,vw_cap,60,2005,8.0,8.0,8.0,8.0,8.0,8.0,1.0,1,0.0
jpn_market_vwcap,jpn,vw_cap,60,2006,8.0,8.0,8.0,8.0,8.0,8.0,1.0,1,0.0
jpn_market_vwcap,jpn,vw_cap,60,2007,8.0,4.0,8.0,8.0,8.0,8.0,1.0,2,1.0
jpn_market_vwcap,jpn,vw_cap,60,2008,8.0,4.0,4.0,4.0,4.0,4.0,1.0,2,1.0
jpn_market_vwcap,jpn,vw_cap,60,2009,8.0,1.0,4.0,4.0,4.0,4.0,1.0,3,3.0
jpn_market_vwcap,jpn,vw_cap,60,2010,8.0,0.0,4.0,4.0,4.0,0.0,1.0,3,5.0
jpn_market_vwcap,jpn,vw_cap,60,2011,8.0,4.0,4.0,4.0,4.0,4.0,1.0,2,1.0
jpn_market_vwcap,jpn,vw_cap,60,2012,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,0.0
jpn_market_vwcap,jpn,vw_cap,60,2013,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,0.0
jpn_market_vwcap,jpn,vw_cap,60,2014,1.0,4.0,4.0,1.0,4.0,4.0,0.20233055733978944,2,2.0
jpn_market_vwcap,jpn,vw_cap,60,2015,0.0,4.0,2.0,0.0,2.0,2.0,0.15373198916246422,3,4.0
jpn_market_vwcap,jpn,vw_cap,60,2016,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,0.0
jpn_market_vwcap,jpn,vw_cap,60,2017,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,0.0
jpn_market_vwcap,jpn,vw_cap,60,2018,4.0,8.0,4.0,4.0,4.0,4.0,1.0,2,1.0
jpn_market_vwcap,jpn,vw_cap,60,2019,4.0,8.0,8.0,4.0,8.0,4.0,0.40790869887447134,2,1.0
jpn_market_vwcap,jpn,vw_cap,60,2020,4.0,8.0,8.0,4.0,8.0,4.0,0.4608999919123657,2,1.0
jpn_market_vwcap,jpn,vw_cap,60,2021,4.0,8.0,8.0,4.0,8.0,4.0,0.2963181185583495,2,1.0
jpn_market_vwcap,jpn,vw_cap,60,2022,4.0,8.0,4.0,4.0,4.0,8.0,1.0,2,1.0
jpn_market_vwcap,jpn,vw_cap,60,2023,8.0,8.0,8.0,8.0,8.0,8.0,1.0,1,0.0
jpn_market_vwcap,jpn,vw_cap,60,2024,8.0,4.0,8.0,8.0,8.0,4.0,1.0,2,1.0
jpn_market_vwcap,jpn,vw_cap,60,2025,8.0,4.0,8.0,8.0,8.0,4.0,1.0,2,1.0
jpn_market_vwcap,jpn,vw_cap,120,2007,4.0,8.0,4.0,4.0,4.0,4.0,1.0,2,1.0
jpn_market_vwcap,jpn,vw_cap,120,2008,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,0.0
jpn_market_vwcap,jpn,vw_cap,120,2009,4.0,0.5,2.0,2.0,2.0,4.0,1.0,3,3.0
jpn_market_vwcap,jpn,vw_cap,120,2010,8.0,1.0,4.0,4.0,4.0,1.0,1.0,3,3.0
jpn_market_vwcap,jpn,vw_cap,120,2011,8.0,4.0,4.0,4.0,4.0,8.0,1.0,2,1.0
jpn_market_vwcap,jpn,vw_cap,120,2012,8.0,2.0,4.0,4.0,4.0,2.0,1.0,3,2.0
jpn_market_vwcap,jpn,vw_cap,120,2013,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,0.0
jpn_market_vwcap,jpn,vw_cap,120,2014,0.5,8.0,2.0,0.5,2.0,4.0,0.0,3,4.0
jpn_market_vwcap,jpn,vw_cap,120,2015,1.0,8.0,2.0,1.0,2.0,4.0,0.0,3,3.0
jpn_market_vwcap,jpn,vw_cap,120,2016,4.0,8.0,4.0,4.0,4.0,8.0,1.0,2,1.0
jpn_market_vwcap,jpn,vw_cap,120,2017,2.0,16.0,4.0,2.0,4.0,8.0,0.0,3,3.0
jpn_market_vwcap,jpn,vw_cap,120,2018,4.0,16.0,8.0,4.0,8.0,4.0,0.4618581614819017,3,2.0
jpn_market_vwcap,jpn,vw_cap,120,2019,8.0,16.0,8.0,8.0,8.0,16.0,1.0,2,1.0
jpn_market_vwcap,jpn,vw_cap,120,2020,8.0,32.0,8.0,8.0,8.0,8.0,1.0,2,2.0
jpn_market_vwcap,jpn,vw_cap,120,2021,8.0,8.0,8.0,8.0,8.0,8.0,1.0,1,0.0
jpn_market_vwcap,jpn,vw_cap,120,2022,16.0,8.0,8.0,8.0,8.0,8.0,1.0,2,1.0
jpn_market_vwcap,jpn,vw_cap,120,2023,16.0,8.0,8.0,8.0,8.0,8.0,1.0,2,1.0
jpn_market_vwcap,jpn,vw_cap,120,2024,16.0,8.0,8.0,8.0,8.0,8.0,1.0,2,1.0
jpn_market_vwcap,jpn,vw_cap,120,2025,32.0,8.0,8.0,8.0,8.0,8.0,1.0,2,2.0
jpn_market_vwcap,jpn,vw_cap,240,2017,4.0,32.0,16.0,4.0,16.0,16.0,0.43838760283471273,3,3.0
jpn_market_vwcap,jpn,vw_cap,240,2018,2.0,32.0,16.0,2.0,16.0,16.0,0.36446250825550447,3,4.0
jpn_market_vwcap,jpn,vw_cap,240,2019,16.0,32.0,16.0,16.0,16.0,32.0,1.0,2,1.0
jpn_market_vwcap,jpn,vw_cap,240,2020,16.0,32.0,16.0,16.0,16.0,16.0,1.0,2,1.0
jpn_market_vwcap,jpn,vw_cap,240,2021,16.0,32.0,16.0,16.0,16.0,32.0,1.0,2,1.0
jpn_market_vwcap,jpn,vw_cap,240,2022,32.0,16.0,32.0,32.0,32.0,16.0,1.0,2,1.0
jpn_market_vwcap,jpn,vw_cap,240,2023,32.0,16.0,16.0,16.0,16.0,16.0,1.0,2,1.0
jpn_market_vwcap,jpn,vw_cap,240,2024,32.0,16.0,16.0,16.0,16.0,32.0,1.0,2,1.0
jpn_market_vwcap,jpn,vw_cap,240,2025,32.0,16.0,16.0,16.0,16.0,32.0,1.0,2,1.0
can_market_vwcap,can,vw_cap,60,2005,8.0,0.0,4.0,4.0,4.0,0.0,1.0,3,5.0
can_market_vwcap,can,vw_cap,60,2006,4.0,8.0,4.0,4.0,4.0,4.0,1.0,2,1.0
can_market_vwcap,can,vw_cap,60,2007,4.0,0.0,4.0,4.0,4.0,4.0,1.0,2,4.0
can_market_vwcap,can,vw_cap,60,2008,4.0,0.0,4.0,4.0,4.0,4.0,1.0,2,4.0
can_market_vwcap,can,vw_cap,60,2009,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2.0
can_market_vwcap,can,vw_cap,60,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0
can_market_vwcap,can,vw_cap,60,2011,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5.0
can_market_vwcap,can,vw_cap,60,2012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0
can_market_vwcap,can,vw_cap,60,2013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0
can_market_vwcap,can,vw_cap,60,2014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0
can_market_vwcap,can,vw_cap,60,2015,0.0,0.5,0.0,0.0,0.0,0.0,1.0,2,1.0
can_market_vwcap,can,vw_cap,60,2016,0.0,0.5,0.0,0.0,0.0,0.0,1.0,2,1.0
can_market_vwcap,can,vw_cap,60,2017,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,2.0
can_market_vwcap,can,vw_cap,60,2018,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2,3.0
can_market_vwcap,can,vw_cap,60,2019,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2,2.0
can_market_vwcap,can,vw_cap,60,2020,0.5,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0
can_market_vwcap,can,vw_cap,60,2021,0.5,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0
can_market_vwcap,can,vw_cap,60,2022,1.0,0.0,0.5,0.5,0.5,0.0,1.0,3,2.0
can_market_vwcap,can,vw_cap,60,2023,2.0,0.0,0.5,0.5,0.5,0.0,1.0,3,3.0
can_market_vwcap,can,vw_cap,60,2024,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2.0
can_market_vwcap,can,vw_cap,60,2025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0
can_market_vwcap,can,vw_cap,120,2005,8.0,4.0,8.0,8.0,8.0,4.0,1.0,2,1.0
can_market_vwcap,can,vw_cap,120,2006,8.0,16.0,8.0,8.0,8.0,8.0,1.0,2,1.0
can_market_vwcap,can,vw_cap,120,2007,8.0,2.0,4.0,4.0,4.0,8.0,1.0,3,2.0
can_market_vwcap,can,vw_cap,120,2008,8.0,0.0,4.0,4.0,4.0,8.0,1.0,3,5.0
can_market_vwcap,can,vw_cap,120,2009,4.0,0.0,1.0,1.0,1.0,0.0,1.0,3,4.0
can_market_vwcap,can,vw_cap,120,2010,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4.0
can_market_vwcap,can,vw_cap,120,2011,16.0,0.0,0.0,0.0,0.0,0.0,1.0,2,6.0
can_market_vwcap,can,vw_cap,120,2012,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3.0
can_market_vwcap,can,vw_cap,120,2013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0
can_market_vwcap,can,vw_cap,120,2014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0
can_market_vwcap,can,vw_cap,120,2015,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2,4.0
can_market_vwcap,can,vw_cap,120,2016,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2,4.0
can_market_vwcap,can,vw_cap,120,2017,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2,4.0
can_market_vwcap,can,vw_cap,120,2018,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2,4.0
can_market_vwcap,can,vw_cap,120,2019,0.0,2.0,2.0,0.0,2.0,2.0,0.3435371341946879,2,3.0
can_market_vwcap,can,vw_cap,120,2020,4.0,1.0,2.0,2.0,2.0,1.0,1.0,3,2.0
can_market_vwcap,can,vw_cap,120,2021,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2,1.0
can_market_vwcap,can,vw_cap,120,2022,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,0.0
can_market_vwcap,can,vw_cap,120,2023,4.0,1.0,2.0,2.0,2.0,1.0,1.0,3,2.0
can_market_vwcap,can,vw_cap,120,2024,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2,1.0
can_market_vwcap,can,vw_cap,120,2025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0
can_market_vwcap,can,vw_cap,240,2015,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2,4.0
can_market_vwcap,can,vw_cap,240,2016,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,0.0
can_market_vwcap,can,vw_cap,240,2017,4.0,8.0,4.0,4.0,4.0,4.0,1.0,2,1.0
can_market_vwcap,can,vw_cap,240,2018,8.0,8.0,8.0,8.0,8.0,8.0,1.0,1,0.0
can_market_vwcap,can,vw_cap,240,2019,8.0,4.0,4.0,4.0,4.0,4.0,1.0,2,1.0
can_market_vwcap,can,vw_cap,240,2020,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,0.0
can_market_vwcap,can,vw_cap,240,2021,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,0.0
can_market_vwcap,can,vw_cap,240,2022,8.0,4.0,4.0,4.0,4.0,4.0,1.0,2,1.0
can_market_vwcap,can,vw_cap,240,2023,8.0,0.0,4.0,4.0,4.0,0.0,1.0,3,5.0
can_market_vwcap,can,vw_cap,240,2024,4.0,0.0,2.0,2.0,2.0,4.0,1.0,3,4.0
can_market_vwcap,can,vw_cap,240,2025,4.0,0.0,1.0,1.0,1.0,1.0,1.0,3,4.0
aus_market_vwcap,aus,vw_cap,60,2020,4.0,16.0,8.0,4.0,8.0,8.0,0.0,3,2.0
aus_market_vwcap,aus,vw_cap,60,2021,4.0,16.0,8.0,4.0,8.0,16.0,0.0,3,2.0
aus_market_vwcap,aus,vw_cap,60,2022,4.0,8.0,8.0,4.0,8.0,8.0,0.24534595221321534,2,1.0
aus_market_vwcap,aus,vw_cap,60,2023,4.0,8.0,8.0,4.0,8.0,8.0,0.36457111495787486,2,1.0
aus_market_vwcap,aus,vw_cap,60,2024,8.0,8.0,8.0,8.0,8.0,8.0,1.0,1,0.0
aus_market_vwcap,aus,vw_cap,60,2025,16.0,8.0,8.0,8.0,8.0,8.0,1.0,2,1.0
deu_market_vwcap,deu,vw_cap,60,2008,8.0,16.0,8.0,8.0,8.0,8.0,1.0,2,1.0
deu_market_vwcap,deu,vw_cap,60,2009,8.0,4.0,8.0,8.0,8.0,8.0,1.0,2,1.0
deu_market_vwcap,deu,vw_cap,60,2010,16.0,2.0,8.0,8.0,8.0,2.0,1.0,3,3.0
deu_market_vwcap,deu,vw_cap,60,2011,16.0,2.0,8.0,8.0,8.0,2.0,1.0,3,3.0
deu_market_vwcap,deu,vw_cap,60,2012,16.0,2.0,8.0,8.0,8.0,2.0,1.0,3,3.0
deu_market_vwcap,deu,vw_cap,60,2013,16.0,2.0,8.0,8.0,8.0,2.0,1.0,3,3.0
deu_market_vwcap,deu,vw_cap,60,2014,4.0,8.0,8.0,4.0,8.0,8.0,0.3734189171321159,2,1.0
deu_market_vwcap,deu,vw_cap,60,2015,2.0,16.0,4.0,2.0,4.0,8.0,0.0,3,3.0
deu_market_vwcap,deu,vw_cap,60,2016,2.0,16.0,8.0,2.0,8.0,2.0,0.3157058027633017,3,3.0
deu_market_vwcap,deu,vw_cap,60,2017,2.0,8.0,4.0,2.0,4.0,2.0,0.24491850285511846,3,2.0
deu_market_vwcap,deu,vw_cap,60,2018,2.0,8.0,4.0,2.0,4.0,2.0,0.0,3,2.0
deu_market_vwcap,deu,vw_cap,60,2019,8.0,4.0,8.0,8.0,8.0,8.0,1.0,2,1.0
deu_market_vwcap,deu,vw_cap,60,2020,16.0,2.0,4.0,4.0,4.0,8.0,1.0,3,3.0
deu_market_vwcap,deu,vw_cap,60,2021,16.0,2.0,8.0,8.0,8.0,2.0,1.0,3,3.0
deu_market_vwcap,deu,vw_cap,60,2022,8.0,2.0,4.0,4.0,4.0,2.0,1.0,3,2.0
deu_market_vwcap,deu,vw_cap,60,2023,8.0,0.0,2.0,2.0,2.0,0.0,1.0,3,5.0
deu_market_vwcap,deu,vw_cap,60,2024,4.0,0.0,2.0,2.0,2.0,0.0,1.0,3,4.0
deu_market_vwcap,deu,vw_cap,60,2025,2.0,0.5,1.0,1.0,1.0,0.5,1.0,3,2.0
deu_market_vwcap,deu,vw_cap,120,2013,8.0,16.0,16.0,8.0,16.0,16.0,0.1796366283813372,2,1.0
deu_market_vwcap,deu,vw_cap,120,2014,32.0,16.0,16.0,16.0,16.0,16.0,1.0,2,1.0
deu_market_vwcap,deu,vw_cap,120,2015,4.0,16.0,16.0,4.0,16.0,8.0,0.23152055017839795,2,2.0
deu_market_vwcap,deu,vw_cap,120,2016,8.0,16.0,16.0,8.0,16.0,8.0,0.05852307949769942,2,1.0
deu_market_vwcap,deu,vw_cap,120,2017,16.0,8.0,16.0,16.0,16.0,16.0,1.0,2,1.0
deu_market_vwcap,deu,vw_cap,120,2018,16.0,4.0,8.0,8.0,8.0,8.0,1.0,3,2.0
deu_market_vwcap,deu,vw_cap,120,2019,16.0,8.0,8.0,8.0,8.0,8.0,1.0,2,1.0
deu_market_vwcap,deu,vw_cap,120,2020,16.0,0.5,8.0,8.0,8.0,0.5,1.0,3,5.0
deu_market_vwcap,deu,vw_cap,120,2021,16.0,0.0,8.0,8.0,8.0,0.0,1.0,3,6.0
deu_market_vwcap,deu,vw_cap,120,2022,8.0,2.0,8.0,8.0,8.0,2.0,1.0,2,2.0
deu_market_vwcap,deu,vw_cap,120,2023,4.0,0.0,2.0,2.0,2.0,0.0,1.0,3,4.0
deu_market_vwcap,deu,vw_cap,120,2024,8.0,0.0,2.0,2.0,2.0,0.0,1.0,3,5.0
deu_market_vwcap,deu,vw_cap,120,2025,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1,0.0
deu_market_vwcap,deu,vw_cap,240,2023,8.0,0.0,2.0,2.0,2.0,0.0,1.0,3,5.0
deu_market_vwcap,deu,vw_cap,240,2024,16.0,0.0,2.0,2.0,2.0,0.0,1.0,3,6.0
deu_market_vwcap,deu,vw_cap,240,2025,4.0,0.0,1.0,1.0,1.0,0.0,1.0,3,4.0
fra_market_vwcap,fra,vw_cap,60,2008,4.0,8.0,8.0,4.0,8.0,4.0,0.4467743294632287,2,1.0
fra_market_vwcap,fra,vw_cap,60,2009,8.0,0.0,8.0,8.0,8.0,0.0,1.0,2,5.0
fra_market_vwcap,fra,vw_cap,60,2010,4.0,8.0,4.0,4.0,4.0,8.0,1.0,2,1.0
fra_market_vwcap,fra,vw_cap,60,2011,0.0,8.0,1.0,0.0,1.0,8.0,0.35629259431946575,3,5.0
fra_market_vwcap,fra,vw_cap,60,2012,0.5,8.0,0.5,0.5,0.5,8.0,1.0,2,4.0
fra_market_vwcap,fra,vw_cap,60,2013,8.0,0.0,8.0,8.0,8.0,0.0,1.0,2,5.0
fra_market_vwcap,fra,vw_cap,60,2014,0.0,8.0,8.0,0.0,8.0,8.0,0.40281513956909315,2,5.0
fra_market_vwcap,fra,vw_cap,60,2015,8.0,2.0,4.0,4.0,4.0,8.0,1.0,3,2.0
fra_market_vwcap,fra,vw_cap,60,2016,8.0,4.0,8.0,8.0,8.0,8.0,1.0,2,1.0
fra_market_vwcap,fra,vw_cap,60,2017,8.0,4.0,4.0,4.0,4.0,8.0,1.0,2,1.0
fra_market_vwcap,fra,vw_cap,60,2018,0.0,4.0,2.0,0.0,2.0,0.0,0.1531371376574437,3,4.0
fra_market_vwcap,fra,vw_cap,60,2019,8.0,4.0,4.0,4.0,4.0,8.0,1.0,2,1.0
fra_market_vwcap,fra,vw_cap,60,2020,2.0,8.0,4.0,2.0,4.0,2.0,0.0,3,2.0
fra_market_vwcap,fra,vw_cap,60,2021,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4.0
fra_market_vwcap,fra,vw_cap,60,2022,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4.0
fra_market_vwcap,fra,vw_cap,60,2023,4.0,0.0,0.5,0.5,0.5,0.0,1.0,3,4.0
fra_market_vwcap,fra,vw_cap,60,2024,4.0,0.0,1.0,1.0,1.0,0.0,1.0,3,4.0
fra_market_vwcap,fra,vw_cap,60,2025,8.0,0.0,2.0,2.0,2.0,0.0,1.0,3,5.0
fra_market_vwcap,fra,vw_cap,120,2013,1.0,8.0,8.0,1.0,8.0,8.0,0.38571752811669513,2,3.0
fra_market_vwcap,fra,vw_cap,120,2014,16.0,8.0,8.0,8.0,8.0,16.0,1.0,2,1.0
fra_market_vwcap,fra,vw_cap,120,2015,8.0,4.0,8.0,8.0,8.0,8.0,1.0,2,1.0
fra_market_vwcap,fra,vw_cap,120,2016,16.0,8.0,8.0,8.0,8.0,16.0,1.0,2,1.0
fra_market_vwcap,fra,vw_cap,120,2017,16.0,8.0,8.0,8.0,8.0,16.0,1.0,2,1.0
fra_market_vwcap,fra,vw_cap,120,2018,8.0,16.0,8.0,8.0,8.0,8.0,1.0,2,1.0
fra_market_vwcap,fra,vw_cap,120,2019,8.0,16.0,8.0,8.0,8.0,8.0,1.0,2,1.0
fra_market_vwcap,fra,vw_cap,120,2020,4.0,16.0,8.0,4.0,8.0,4.0,0.0,3,2.0
fra_market_vwcap,fra,vw_cap,120,2021,8.0,0.0,2.0,2.0,2.0,0.0,1.0,3,5.0
fra_market_vwcap,fra,vw_cap,120,2022,8.0,0.0,2.0,2.0,2.0,0.0,1.0,3,5.0
fra_market_vwcap,fra,vw_cap,120,2023,16.0,0.0,4.0,4.0,4.0,0.0,1.0,3,6.0
fra_market_vwcap,fra,vw_cap,120,2024,16.0,0.5,4.0,4.0,4.0,0.5,1.0,3,5.0
fra_market_vwcap,fra,vw_cap,120,2025,16.0,2.0,4.0,4.0,4.0,2.0,1.0,3,3.0
fra_market_vwcap,fra,vw_cap,240,2023,16.0,8.0,8.0,8.0,8.0,8.0,1.0,2,1.0
fra_market_vwcap,fra,vw_cap,240,2024,16.0,8.0,8.0,8.0,8.0,8.0,1.0,2,1.0
fra_market_vwcap,fra,vw_cap,240,2025,16.0,8.0,8.0,8.0,8.0,8.0,1.0,2,1.0
che_market_vwcap,che,vw_cap,60,2009,8.0,4.0,4.0,4.0,4.0,8.0,1.0,2,1.0
che_market_vwcap,che,vw_cap,60,2010,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0
che_market_vwcap,che,vw_cap,60,2011,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2,3.0
che_market_vwcap,che,vw_cap,60,2012,0.0,4.0,4.0,0.0,4.0,4.0,0.27118525188890974,2,4.0
che_market_vwcap,che,vw_cap,60,2013,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0
che_market_vwcap,che,vw_cap,60,2014,4.0,0.5,2.0,2.0,2.0,0.5,1.0,3,3.0
che_market_vwcap,che,vw_cap,60,2015,2.0,4.0,4.0,2.0,4.0,2.0,0.34580216849498346,2,1.0
che_market_vwcap,che,vw_cap,60,2016,2.0,4.0,4.0,2.0,4.0,2.0,0.15777620972512976,2,1.0
che_market_vwcap,che,vw_cap,60,2017,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,0.0
che_market_vwcap,che,vw_cap,60,2018,2.0,4.0,4.0,2.0,4.0,2.0,0.46148755666384067,2,1.0
che_market_vwcap,che,vw_cap,60,2019,0.5,8.0,4.0,0.5,4.0,0.5,0.0,3,4.0
che_market_vwcap,che,vw_cap,60,2020,4.0,8.0,8.0,4.0,8.0,8.0,0.2942809630181611,2,1.0
che_market_vwcap,che,vw_cap,60,2021,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,0.0
che_market_vwcap,che,vw_cap,60,2022,4.0,0.0,4.0,4.0,4.0,0.0,1.0,2,4.0
che_market_vwcap,che,vw_cap,60,2023,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,0.0
che_market_vwcap,che,vw_cap,60,2024,8.0,2.0,8.0,8.0,8.0,2.0,1.0,2,2.0
che_market_vwcap,che,vw_cap,60,2025,8.0,1.0,4.0,4.0,4.0,1.0,1.0,3,3.0
che_market_vwcap,che,vw_cap,120,2014,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2,1.0
che_market_vwcap,che,vw_cap,120,2015,0.0,8.0,4.0,0.0,4.0,0.0,0.0,3,5.0
che_market_vwcap,che,vw_cap,120,2016,8.0,4.0,4.0,4.0,4.0,8.0,1.0,2,1.0
che_market_vwcap,che,vw_cap,120,2017,8.0,2.0,4.0,4.0,4.0,8.0,1.0,3,2.0
che_market_vwcap,che,vw_cap,120,2018,8.0,2.0,4.0,4.0,4.0,8.0,1.0,3,2.0
che_market_vwcap,che,vw_cap,120,2019,1.0,8.0,8.0,1.0,8.0,2.0,0.24037833277876824,2,3.0
che_market_vwcap,che,vw_cap,120,2020,8.0,8.0,8.0,8.0,8.0,8.0,1.0,1,0.0
che_market_vwcap,che,vw_cap,120,2021,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,0.0
che_market_vwcap,che,vw_cap,120,2022,2.0,8.0,4.0,2.0,4.0,2.0,0.17516098248309978,3,2.0
che_market_vwcap,che,vw_cap,120,2023,2.0,8.0,4.0,2.0,4.0,8.0,0.0,3,2.0
che_market_vwcap,che,vw_cap,120,2024,8.0,4.0,8.0,8.0,8.0,4.0,1.0,2,1.0
che_market_vwcap,che,vw_cap,120,2025,8.0,1.0,4.0,4.0,4.0,1.0,1.0,3,3.0
hkg_market_vwcap,hkg,vw_cap,60,2018,8.0,4.0,8.0,8.0,8.0,4.0,1.0,2,1.0
hkg_market_vwcap,hkg,vw_cap,60,2019,8.0,4.0,8.0,8.0,8.0,4.0,1.0,2,1.0
hkg_market_vwcap,hkg,vw_cap,60,2020,16.0,8.0,8.0,8.0,8.0,8.0,1.0,2,1.0
hkg_market_vwcap,hkg,vw_cap,60,2021,8.0,16.0,8.0,8.0,8.0,8.0,1.0,2,1.0
hkg_market_vwcap,hkg,vw_cap,60,2022,4.0,8.0,8.0,4.0,8.0,4.0,0.04026843347451262,2,1.0
hkg_market_vwcap,hkg,vw_cap,60,2023,4.0,8.0,8.0,4.0,8.0,8.0,0.0896743077611381,2,1.0
hkg_market_vwcap,hkg,vw_cap,60,2024,4.0,16.0,8.0,4.0,8.0,4.0,0.07638831535174766,3,2.0
hkg_market_vwcap,hkg,vw_cap,60,2025,8.0,8.0,8.0,8.0,8.0,8.0,1.0,1,0.0
hkg_market_vwcap,hkg,vw_cap,120,2023,16.0,8.0,16.0,16.0,16.0,8.0,1.0,2,1.0
hkg_market_vwcap,hkg,vw_cap,120,2024,16.0,8.0,8.0,8.0,8.0,8.0,1.0,2,1.0
hkg_market_vwcap,hkg,vw_cap,120,2025,16.0,8.0,16.0,16.0,16.0,8.0,1.0,2,1.0
nld_market_vwcap,nld,vw_cap,60,2019,0.5,0.0,0.0,0.0,0.0,0.5,1.0,2,1.0
nld_market_vwcap,nld,vw_cap,60,2020,8.0,0.0,2.0,2.0,2.0,2.0,1.0,3,5.0
nld_market_vwcap,nld,vw_cap,60,2021,8.0,0.0,4.0,4.0,4.0,0.5,1.0,3,5.0
nld_market_vwcap,nld,vw_cap,60,2022,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2,1.0
nld_market_vwcap,nld,vw_cap,60,2023,1.0,2.0,2.0,1.0,2.0,2.0,0.23978407252522654,2,1.0
