window,model,block,delta_sr,low_sr,high_sr,sim_low_sr,sim_high_sr,gain_loss,low_loss,high_loss
240,new,12,-0.03403485998438652,-0.2549232782000052,0.14864121194815538,-0.6581116827987074,0.5900419628299344,-0.0039150435570866355,-0.021227461734218224,0.010749981357823776
240,profitability,12,-0.0551667270282335,-0.44619029091913603,0.29792660600343607,-0.6792435498425544,0.5689100957860873,-0.03123042583212493,-0.07309950831826348,0.004735731884164477
240,trading_frictions,12,0.13618195690640825,-0.09191351802712969,0.3351157425476861,-0.48789486590791264,0.7602587797207291,-0.0030192607480625743,-0.03428675444852969,0.021391563634783287
240,value,12,1.0886081445046498,0.5734699955245218,1.5974152690116483,0.46453132169032896,1.7126849673189706,0.09164144139744983,0.028813889638707058,0.15930482632573803
240,all_extensions,12,1.0643524748159716,0.4974329342275431,1.6456253059714157,0.44027565200165075,1.6884292976302926,0.07639514259924694,-0.03937915562907832,0.17964781346816316
240,admission_gate,12,0.2652199990450338,-0.050042655242763655,0.6399789930196089,-0.35885682376928707,0.8892968218593547,0.011621726610449216,-0.011507817547331475,0.04283918000371329
240,unhedged_all_extensions,12,0.8591442517790449,0.3679815020771771,1.3751741359237395,0.235067428964724,1.4832210745933656,-0.009079755267161644,-0.15907539910895488,0.11309833436232898
240,intangibles,24,-0.008725976208994124,-0.42783135222319035,0.33040377765902196,-0.5480605959089662,0.530608643490978,-0.051107590717442655,-0.10931700683914561,0.0007013239051629211
240,investment,24,0.5085956254186679,0.11291764816955674,0.8010742847454061,-0.03073899428130422,1.04793024511864,0.030992821768759758,-0.00043885409733983885,0.05870884566899638
240,momentum,24,-0.0025017590890697716,-0.07668827515998285,0.06480174838486508,-0.5418363787890419,0.5368328606109023,-0.003566588157177671,-0.015150797751242721,0.0040986145854432455
240,new,24,-0.03403485998438652,-0.22130628172920624,0.1302938048910705,-0.5733694796843586,0.5052997597155856,-0.0039150435570866355,-0.01789299853835771,0.009224673559957791
240,profitability,24,-0.0551667270282335,-0.49002828470265,0.30645680244164,-0.5945013467282056,0.4841678926717386,-0.03123042583212493,-0.0736393034547134,0.0046733538674067696
